レース場,レース回,風向,風速,波の高さ,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
21,1,1,2.0,2.0,2,0,-0.2186349634298159,0.0257649123736426,-0.7374421773795261,0.8112576788534742,1.7787811838447296
21,2,1,1.0,1.0,2,1,-0.0623860347312211,-0.220676965165345,-0.2422678023093938,-0.6679255297504127,1.2739491653467494
21,3,1,1.0,1.0,0,1,1.3312468040048924,1.2196224350884646,-0.5394166792797007,1.2633841415263714,1.121707896747368
21,4,1,1.0,1.0,3,0,-1.0457071252694692,-1.2840442417826683,0.4230042645682684,0.9293748806062372,1.7554945190143232
21,5,1,3.0,3.0,0,1,1.4910682865685565,1.315220481651947,-0.1567965816658732,1.7183637711498942,-1.048932989597863
21,6,1,2.0,2.0,0,1,1.3033994544805505,1.605397807128674,-0.0915710103330655,0.549763524806139,1.0918855763870556
21,7,1,3.0,3.0,3,0,-1.3706652488740008,-1.6974988084303817,1.197146215130107,-0.7382733222164057,-0.5206576008754921
21,8,1,1.0,1.0,1,1,0.6346536149377292,0.3182227023578831,0.4164616336030622,0.6669319866759175,0.1878627768688417
21,9,7,0.0,1.0,1,1,0.5123630125544142,0.4915855298236126,-0.51668415867705,0.3304906556246766,-1.5962987053932232
21,10,1,2.0,2.0,0,1,0.8481935603687432,1.3388393166937456,-0.8690699804606691,0.4559685842306993,-0.051271939470607
21,11,1,1.0,1.0,2,0,-0.8728190735580983,-1.063536870504865,-1.335369465045592,-0.6683459906413878,-1.0620699758102117
2,0,1,2.0,2.0,2,0,-1.1350138700952264,-0.34640568359345,-0.5079190185115482,0.1890855172428935,0.0
2,1,1,3.0,3.0,2,0,0.6947534362071578,0.5866487792304703,1.545282019754316,-0.4408192872608908,-0.8555794590449014
2,2,0,2.0,2.0,0,1,1.2017109253491214,1.3790665921442988,0.0193186458304854,0.1317963942550712,-1.3634420996046734
2,3,0,1.0,1.0,2,0,-0.1347717551488727,0.0690248226867165,-1.053389262801398,1.8314489302571495,-0.1778920167412
2,4,0,1.0,1.0,0,1,0.8407428947349989,1.0829890300293266,1.767549366629383,-0.0976278345137433,-0.7349120702827401
2,5,0,2.0,2.0,0,0,0.4636597818000691,0.6619959856865679,0.3535917113777874,0.1521526747680257,1.0484917719485356
2,6,0,3.0,3.0,2,0,0.1711819248895792,0.1938573734404208,0.0893419267374725,-0.7383213562246548,1.39651307055067
2,7,0,2.0,2.0,2,1,0.3012470949784055,0.7210878647466654,-0.2633761678455529,-1.1358105695889291,0.1107018606925291
2,8,0,2.0,2.0,2,0,-0.8343061323047847,-0.6316213560371077,-1.4096248789618182,1.635855762368155,1.5731156019299557
2,9,0,3.0,3.0,2,0,-1.789649958815681,-1.695360301741393,-0.0495897968506387,-0.6905597381336191,0.8886042349318405
2,10,0,3.0,3.0,2,0,-1.063257831708052,-1.2185624348012694,-1.87737002702678,1.6633184373308407,0.7636305112473014
2,11,0,3.0,3.0,2,0,-0.6615730556644288,0.0310439448859709,-1.580992917610354,0.8313438907825654,-0.3227486121839535
13,0,1,1.0,1.0,2,0,-0.1786155467192085,-0.2005018828468341,1.0569775166794837,-0.7015030424915861,-0.362738125055035
13,1,1,1.0,1.0,2,1,-0.7173150406187255,-0.1989930529499784,-1.6024562709407464,-0.856385158948626,1.1359236684941365
13,2,6,1.0,1.0,3,0,-1.6805356217750549,-1.6821956055627836,-0.6354124094868038,0.5788146399026899,-0.6642111641550944
13,3,0,1.0,1.0,2,0,-0.311563276833464,-0.0337426011641919,-0.4161176508018334,-1.8699391726169752,-0.9775773587572016
13,4,0,2.0,2.0,3,0,-1.4055610424011986,-1.4556082115076592,0.0869224060109342,-1.6085470272412044,-0.1510994713038978
13,5,8,2.0,2.0,2,0,-1.0896083403182213,-0.0771349232803043,-0.2378603788127858,-1.002281721056064,0.0922138891954048
13,6,2,3.0,3.0,2,0,1.0785884997327997,0.6191180284920578,1.3044205902018622,-0.7980031156845895,-0.8951435925492944
13,7,2,2.0,2.0,1,1,0.4995510814673723,0.4556801452194641,0.5911429768442107,-0.0169011237937669,-1.0000000000000298
13,8,2,2.0,2.0,0,1,1.155348710044363,1.2130850336795114,-0.6402358181768676,-1.0896858441731945,-0.519916819962692
13,9,8,1.0,1.0,2,0,-1.519629429020452,-1.3951989015697035,-0.9385030878679046,1.0644998025118964,1.2627304498492105
13,10,5,1.0,1.0,2,0,-1.1107451067562764,-0.8632682245887002,1.2048644550558656,-0.2428026656383228,0.8564653724067157
13,11,5,1.0,1.0,2,1,-0.6409437081012157,-0.867626428747685,1.067788334248338,-0.3546794471086386,0.8587567332159313
9,0,6,1.0,1.0,1,0,1.0061986611818952,1.1876313904403286,1.3727923465231704,-1.2861169419107092,-0.3227486121839474
9,1,6,3.0,3.0,2,1,-0.2733173687890488,-0.6281970345921605,1.926600337511372,-0.9033953235200874,-1.422217922250119
9,2,6,4.0,4.0,2,1,-0.1713800392202308,-0.7332605692748968,0.766766009108379,0.0076544749391514,0.1376204706407803
9,3,6,5.0,5.0,2,0,-0.0172130043108946,-1.318272260121646,-0.7748787866884489,1.546967406222692,-1.1588813366263857
9,4,6,5.0,5.0,1,0,0.6152948670654275,1.0941889118453263,-0.0040870007807379,0.1058124329003229,-0.7478798622603611
9,5,6,6.0,6.0,0,1,0.3645102660003732,0.2626968138993025,-0.3444797355781356,-0.118801098677642,0.243443288542392
9,6,6,5.0,5.0,2,0,-1.583961784668635,-1.1368739175870994,0.0897800936490509,0.4298949964579759,1.0564428184106558
9,7,6,3.0,3.0,2,1,-0.9778919684055244,-0.950854350426124,-0.8191700649166241,0.3844343999171562,-0.4018690184753495
9,8,6,4.0,4.0,2,0,-0.0536770465101177,-0.1135265106707392,-0.1853056628585541,-0.4993246843027874,1.7902871850986466
9,9,6,2.0,2.0,0,0,1.4492410608719009,1.352769898201447,1.0925212115554237,1.0678522543601834,-0.5661385170723043
9,11,6,3.0,3.0,1,0,-0.1467483247554342,0.2802392396036152,-0.4003111626056366,1.7711017363498245,-0.8669104580816277
5,0,1,1.0,1.0,0,0,1.1119853197828449,1.5397934870822574,-0.4717133778200027,0.5683829352838496,-0.3231072882852169
5,1,1,1.0,1.0,2,0,-0.1151370947627443,-0.3620341902232787,0.8423175240386229,-0.5153997606508715,0.3411558838093327
5,2,1,1.0,1.0,2,0,0.5513839718044876,1.0793615534077414,1.8119593945527213,-0.3783036472305472,0.2597943666588425
5,3,2,5.0,3.0,1,0,-0.3084696871108781,0.0322797035371258,0.6403766958321018,0.8639249225340946,0.9092910293878624
5,4,1,3.0,3.0,1,0,-0.2376913442707648,-0.1478083609507181,0.7240949532202227,-1.309639725823233,0.2112885636821248
5,5,1,4.0,3.0,2,0,-0.6240646185808614,-0.5333910431951185,-0.2597553920480079,-0.1856644550023723,-0.7423651567351488
5,6,0,5.0,5.0,2,0,-0.1934193165856755,-0.7296779110498017,0.5216815375170071,-1.3452830605813944,1.7751173670117482
5,7,2,3.0,3.0,2,0,-0.5501586084533409,-0.5493650157812513,-1.6867960635498598,0.8201058764716852,0.2328451577119082
5,8,0,6.0,5.0,2,1,-0.0162595536007337,-0.3359776398276681,-0.4485513348169315,-0.2675221384140827,-0.5749792108382406
5,9,1,4.0,3.0,1,0,-0.0668678701755288,0.6579243936609621,-1.752563512962272,-0.3822187714226749,1.6965024052915778
5,10,1,6.0,5.0,0,0,0.4908406959989946,0.7628793173721692,-0.6391296046647102,0.7890204003230429,-0.3191061914625874
5,11,1,5.0,5.0,2,0,-1.3385111886695746,-1.0264004785593352,0.2261526053725123,0.382510818921256,-0.0806871530459786
3,0,2,5.0,5.0,2,0,0.3319696984936581,0.7692206777541426,0.3576059823901771,-0.5810161448609888,-0.1466471150213572
3,1,1,4.0,4.0,0,1,1.2476223689659216,1.1328402426713653,-0.9773081991091892,0.5213159003186052,0.5323221467062085
3,2,1,3.0,3.0,1,0,0.8274420739150042,0.834620481920501,0.236505497132807,-0.853773587228201,0.4042587977778213
3,3,1,3.0,3.0,1,1,0.3193675213865318,0.3128805832433858,0.9417392507746616,-1.90139485523558,0.9877295966495953
3,4,0,4.0,4.0,0,1,1.259655344117915,0.5211912817046325,-0.3233727365113272,-0.8956820693662831,0.2795084971874937
3,5,0,4.0,4.0,2,0,-0.3573028682251396,-0.332091579141039,-0.2946107243865856,-1.3878205886954724,-0.5809928937741369
3,6,0,5.0,5.0,0,0,0.7425660811495882,1.0470876624926384,0.3742924693232178,0.1706737959562137,-0.6674238124719117
3,7,1,3.0,3.0,2,0,-1.6241517722114942,-1.6717013096922153,0.6790060153602837,0.169726734380416,1.0624471673202127
3,8,1,3.0,3.0,0,1,1.04701372752872,0.934692591244444,-0.2119669693663018,0.4235754910822029,-1.1339897361583575
3,9,1,3.0,3.0,1,0,-0.8421892529778374,-0.661982352519335,-0.8079631269642127,-0.6593349601747951,-0.5982824035953884
3,10,1,3.0,3.0,1,0,-0.366648482706099,-0.2310648127855732,1.3495442664136947,1.390839146832577,0.5504818825631785
3,11,6,1.0,1.0,1,1,-1.375472228023901,-1.481204593371268,-0.477406327704849,1.0894001957409831,0.5199168199626532
23,0,2,6.0,6.0,2,0,-0.6125487237828416,-0.9954226450997792,-1.204907042861169,-1.2612586908204506,0.6907237049944057
23,1,2,4.0,4.0,2,0,-1.7385991465076582,-1.135598660627011,0.6974196022891832,-0.3190112419326593,1.6050605945555805
23,2,2,4.0,4.0,2,0,-0.5374409690935849,0.107789994965839,-0.2260278902074223,1.5463855565978275,0.3922322702763609
23,3,2,4.0,4.0,2,0,-1.4941573207651693,-1.4042900977034305,1.0603724957231546,-0.2495078259361489,-1.6148556036654271
23,4,2,4.0,4.0,2,0,-0.4537776353299041,0.1574768775226257,1.2476665142272525,-0.1727488890772151,0.0706400733300963
23,5,2,4.0,4.0,1,1,1.1895037121140992,1.3244572484791897,-0.3309063926723046,-0.2550168574900109,0.6098018212729802
23,6,2,5.0,5.0,2,0,-0.4852144751576428,-0.5438692106106778,1.1425809924807215,-0.8941715237282498,1.383796812043342
23,7,2,5.0,5.0,2,0,-0.5829892397848353,-0.3486678760064969,0.4443697455437817,-0.3927946587350445,-0.1629088031127678
23,8,2,3.0,3.0,1,1,1.14318057396859,1.0013368536535558,-0.1195546488239679,-0.6551120276472869,-0.1647172818672667
23,9,2,3.0,3.0,1,1,1.2929928868246774,1.0390505257128686,0.8719317832458421,-1.468892344937463,-0.0436685386314627
23,10,2,2.0,2.0,2,0,-1.5268757731245992,-1.2937023631002489,0.9047570934186612,1.7329453149588772,1.6534980865081237
23,11,1,2.0,2.0,3,0,-1.8047166320619143,-1.7601695231416248,-0.5873063726824918,-0.5090745292153082,-0.1286712531637419
17,0,2,6.0,5.0,2,0,-0.9042451417803512,-1.2647530051497278,-1.8672162487818296,-0.5660429041079286,-0.72569016926843
17,1,2,6.0,5.0,1,1,1.67648829924669,1.3895082198299449,-0.7531441697399067,-0.6389793761825131,1.3490255776986084
17,2,2,6.0,5.0,2,0,-1.6340581641335457,-1.4804621673344556,-1.013369134036176,-0.3297236832715393,0.9914312640718892
17,3,2,7.0,5.0,1,0,0.5273487514378025,0.818451754303985,-0.2875289093902425,0.6833593773815848,1.735107288470886
17,4,2,6.0,5.0,2,0,0.0729421741533288,-0.6795770081557466,0.0172733642726874,1.4080409467588977,0.9352760024870648
17,5,2,7.0,5.0,2,1,0.5603135588565216,1.3981179909184989,-1.4366887775850756,-0.4771823299353615,1.2275693084003088
17,6,2,7.0,5.0,1,1,0.1611889122633307,0.691978840229274,0.0003238731424916,1.0770384940935342,-0.7492686492653473
17,7,2,5.0,3.0,2,0,0.1697245681964783,0.2915740599002657,1.6110769297803318,1.1788433085166623,0.4104883527676527
17,8,2,6.0,5.0,1,1,0.3697741957644463,0.4952783464527331,-1.2570545238198734,-1.1927800779228757,0.0848799796831135
17,9,2,5.0,3.0,0,1,1.7143890981507728,0.6311248828537076,1.5476526257162673,0.1860667544310332,-0.3337934209689265
17,10,2,6.0,5.0,0,0,1.0940311551776043,0.802284344099474,0.21180182459298,-0.3143310184732032,0.777454118909947
17,11,2,5.0,3.0,2,0,-1.8100691816642829,-1.553847155041386,-1.571707803638587,-1.1056441794897092,1.2223963651627974
11,0,8,5.0,4.0,3,0,-1.5935965424743317,-2.004147977006689,-1.6512958900286692,-1.3911526538554175,1.4199045856176715
11,1,8,5.0,4.0,1,0,0.3028381074483822,0.3031750003026784,1.6480780722582895,0.6764965734203364,-0.3294535602591393
11,2,8,5.0,4.0,2,1,-1.2722533893119894,-0.6635092860577039,0.1281756321003417,-0.6732311027191563,0.4778184825674944
11,3,8,5.0,4.0,0,1,0.8240477755669784,0.8897030129141064,-0.135067472129764,-0.1231564257521616,-0.9476338693022476
11,4,8,5.0,4.0,0,1,0.8840185921457484,0.7180969436558485,0.4144405188707817,0.1402423590084919,-1.106797181058939
11,5,8,5.0,4.0,0,1,0.5282245756698548,0.3595751475590604,1.557503182554643,-0.6330124842790826,-1.315888140641703
11,6,8,5.0,4.0,1,1,0.4207056346665442,0.5204093029436684,-0.2622383372919966,-0.1278645059235708,-0.142566487127992
11,7,8,4.0,3.0,0,1,1.4735768115174064,1.624469681731496,0.1657922230499666,0.6568642437035153,-0.9677460967319688
11,8,8,4.0,3.0,0,1,0.8657224582150792,1.1707004335206397,0.4011463187807195,0.0610541030675434,-0.7741129997161831
11,9,8,4.0,3.0,2,0,-0.6251828543472614,-0.4231103768324938,0.5044905396500327,-1.6214399187676394,-0.6444022325288296
11,10,8,4.0,3.0,2,0,-0.0509188581254504,-1.1585056211969564,-1.460656687903818,-0.8093549888769916,0.6556100681071898
11,11,8,4.0,3.0,0,1,-0.5207091746571305,-0.3378398459103269,-1.74817522774345,0.5739988881490711,0.3733134238149705
22,0,2,3.0,1.0,2,1,-0.469542703849215,-0.8845298182780098,-0.0210851575947619,-0.3569894497920927,-0.246093509674424
22,1,0,2.0,1.0,1,1,0.4260916604707613,0.3053075630971296,-0.1197598300945628,-0.8750195827070731,0.6877303054053774
22,2,0,3.0,1.0,3,1,1.0602557632097036,0.4495716702823943,-0.864583391846748,-0.8304527126839749,0.6933500403434043
22,3,2,3.0,1.0,0,0,0.6848424778895684,-0.0242989424290166,-0.9612937281770932,1.2862700344940037,-0.1837539989899068
22,4,2,3.0,1.0,0,0,1.5598905256742346,0.8576110085829581,1.6327718547383854,-0.3933849226185911,-0.8385254915624308
22,5,2,3.0,1.0,1,0,-1.080055604690732,0.1150135700446557,-0.874154825242062,-0.597437758719406,0.7411662123033538
22,6,2,3.0,1.0,2,0,-0.9156187564657629,-0.8306198324757017,-0.9363495139956544,-1.2602429029857487,0.1286712531637649
22,7,2,3.0,1.0,3,0,-1.5783123896965388,-1.8532132227869569,-0.6735159278105578,1.5967305796112718,1.4319654096322365
22,8,2,3.0,1.0,2,1,-0.9468740690068588,-0.5924713224021235,1.454919378302596,0.9377339726684986,-1.1884567213538466
22,9,2,3.0,1.0,1,1,-0.0985886730372842,0.6986085622790309,0.1012795197098845,-0.3765996367742866,-1.00855076681846
22,10,2,3.0,1.0,0,0,0.362572162625715,0.3507054379874444,-1.4659817514714113,-0.8663867691794568,1.3536053919083055
22,11,2,3.0,1.0,0,1,-1.317490730698316,-1.416409207263623,0.0020733510426031,-0.6061286058280209,-1.0368527442368778
18,0,2,6.0,3.0,3,1,-1.7165698332962245,-1.7676188249636224,0.9117584633901488,-0.5779278649945587,-0.4723896932779095
18,1,0,6.0,3.0,2,0,0.2478826939705897,0.2134072260823971,0.9835326743681384,0.160197376519807,1.5873671539758187
18,2,2,5.0,3.0,3,0,-1.9703395394818768,-1.6413091048033068,-1.8114821803376977,-0.2761137320473948,0.1548351264376943
18,3,2,5.0,3.0,0,1,1.4234307193557596,1.181544798120509,0.7960255922491655,-1.031555465448397,0.2473096834147538
18,4,2,5.0,2.0,2,0,0.8353439070617529,0.0862071063798526,-1.2155431863953794,-0.6967220842172096,-1.2539246564387672
18,5,2,4.0,2.0,2,0,-0.8684590695236258,-0.5054120638574265,-0.5785424869504596,-0.4522100853766392,0.0795305644984095
18,6,2,3.0,1.0,2,1,-0.6762495445793221,-0.4731846611699612,0.833325446238671,-0.8913094561824437,-0.2471736619450811
18,7,2,3.0,1.0,0,1,1.489069077437805,1.5914074796483768,0.9220515194652816,1.813895454262144,-1.2962631189028984
18,8,2,3.0,1.0,0,1,1.0133350727566568,1.0476536127574885,-0.7344078163913963,-0.1231979254023955,0.102062072615954
18,9,2,4.0,2.0,1,0,0.5405352462944901,0.4134756209944301,-0.8147740281710437,-0.516550281824658,1.725420409233568
18,10,2,4.0,2.0,0,0,0.3743759679248159,1.1265003504543505,0.6509145580406654,1.2604693359224934,-0.3810003810005634
18,11,2,3.0,1.0,0,0,0.6135493566338003,0.6579480024893452,1.4646684873025615,-0.5826195423667381,-0.2967558703367682
8,0,8,1.0,1.0,3,0,-1.662709663145761,-0.6400819947370608,-0.8599943894992466,0.2431228983885613,0.1735525336251512
8,1,4,2.0,1.0,2,0,-0.7671362556289739,-1.2784592267000203,0.4480144709736019,0.1552339601105963,0.9282791216329122
8,2,4,1.0,1.0,2,1,0.2210415081681609,1.148427886666799,-0.1486920959057089,1.0284684899544638,0.517641613763909
8,3,4,1.0,1.0,1,1,1.1698289154482249,0.6250487216538598,0.1982104628559518,0.9315293593671968,-0.2214037213850349
8,4,6,1.0,1.0,0,1,1.480739985707284,1.2876751110286395,-0.4912562430013034,-0.470907542901091,0.4293783666079768
8,5,6,1.0,1.0,1,0,0.0575198488124032,0.6665059200687955,-1.2382508607228575,1.563432632551691,0.6878589733776014
8,6,3,2.0,1.0,2,0,-1.4010988342520647,-0.4569395951988792,-0.9491504910685246,0.2153127283436458,0.2564945880212816
8,7,4,1.0,1.0,2,0,-0.9594920776762972,-0.2510217625754772,0.0684753101022498,0.3332472227578056,1.0657731941415267
8,8,6,1.0,1.0,3,0,-1.060083643051185,-1.721222007519556,0.2021786711626449,-0.535534579795039,-0.2507849312877678
8,9,3,1.0,1.0,2,1,-1.2466541996212317,-0.8646427535592268,-0.2882279930559031,-1.301948516356271,-0.2166756950087227
8,10,6,1.0,1.0,2,0,-0.0275169239851683,-1.0234062583786012,1.0590887476839244,0.069979197686785,0.8674604095802146
8,11,6,1.0,1.0,2,0,-1.173837216278291,-1.0811357958092207,-0.6087108423145388,-0.8438953996321947,0.1425664871280532
6,0,3,3.0,3.0,2,1,0.0469721252399202,0.151671956627694,-0.2408152861411909,-0.0632908012036944,0.9722089058424964
6,1,3,3.0,3.0,2,1,-0.3803724154263253,-0.9847425624168524,-0.1806504340084518,0.087659887763179,1.0293700253099582
6,2,3,3.0,3.0,2,0,-0.0531246258905304,0.0719954719151929,1.5211589758964077,0.2196346426668505,0.9365858115817098
6,3,5,3.0,3.0,0,0,1.0361288217084546,1.0405376936311648,0.4637321601184749,-0.3176408084718916,0.7913873867198041
6,4,5,3.0,3.0,2,0,-0.7038023375001244,-0.797860982717659,-0.5109956447836098,0.1130080404457693,0.0816496580927639
6,5,5,3.0,3.0,2,0,-1.0565052858853363,-0.4689084093207676,-0.1237113440138594,-0.7296295249005825,1.760757869874406
6,6,3,3.0,3.0,0,0,1.618068006489074,1.445235233133624,-0.4584854780718133,-0.6735755143662238,1.244163215837714
6,7,3,3.0,3.0,3,0,-1.8768501380586744,-1.7423975515887633,0.5400473807608365,1.2841014066330374,-0.5755544630689287
6,8,3,2.0,2.0,1,1,1.162558543995509,1.0598906439530411,-1.0143266841846246,-0.4122213338626038,0.9848256701331012
6,9,5,3.0,3.0,2,1,-1.1953671517619968,-1.8378077102007973,-1.2367511133159177,-0.5074118658903878,0.7749130248475877
6,10,8,3.0,3.0,1,0,-0.7640108346325352,-1.3948160640111726,1.353491840573548,0.6504233850329126,0.4971846236422754
6,11,8,3.0,3.0,0,1,-0.505905330748908,-0.6351063988433812,1.0713953283426834,0.8994904684082937,0.5756496756010571
20,0,3,1.0,1.0,2,1,0.5995047460980262,0.5175408214470656,1.3077725104765503,0.6366849445512437,-0.43013403785318
20,1,3,1.0,1.0,2,1,-0.4522938387686004,-0.1129972147195291,-1.112710493042161,-1.0605027385220411,-0.3943001861728396
20,2,3,1.0,1.0,1,1,0.732542777489394,0.5861451030722361,1.835886275525047,0.2917149999461028,0.4972451580988495
20,3,3,1.0,1.0,2,0,0.4123332635058344,0.1461517399484748,-0.6398458040173605,1.22807229093037,0.5639913341765961
20,4,3,1.0,1.0,2,0,-0.9683184607099437,-1.232357465263671,-0.7373308073026471,1.8099064736319943,-0.2350762240698041
20,5,3,1.0,1.0,1,1,0.0533803287096704,0.1313143572410743,0.1745228357310064,1.1055124453850174,1.1443442705426543
20,6,3,1.0,1.0,2,1,0.3904261672742924,0.2435353533534307,-1.327832100498994,0.689717525697895,1.2532010295690177
20,7,3,1.0,1.0,2,0,0.0285074241106697,-0.1182021908371353,0.4249665113048151,1.3400726902597984,0.7669649888473741
20,8,3,1.0,1.0,1,1,0.3991916686112176,0.7832230874041505,-1.2739256431816923,-1.2697361431637504,1.8290850983935287
20,9,5,3.0,3.0,2,0,-0.7680772471396896,-0.910975112107858,0.972500452366219,-0.0453089412371142,0.528848149563565
20,10,5,3.0,3.0,1,0,-0.6329952028485427,-0.1049391529318354,-0.1791588537150437,-1.263547549033395,0.8887166209630617
20,11,8,2.0,2.0,0,0,1.3437050164927935,0.1029475645196762,-1.0709581596990434,-0.2342425002552132,1.3561270072415976
21,0,2,4.0,4.0,2,0,0.8897445669161391,0.3173706977806159,-0.6209953919830417,-0.8454949757459406,0.6099375455928333
21,1,2,4.0,4.0,1,0,0.540462096312083,0.7276794140130852,1.4262051117029246,-0.4527808306477,0.2938169502971009
21,2,2,3.0,3.0,2,0,-0.8202793209185345,-0.578468338684024,1.0280937403355963,-1.3737848429003736,0.5504818825631594
21,3,2,3.0,3.0,1,0,0.5241230133941044,0.557693466770843,0.6260708913241646,-1.6390742803391152,-0.2376913442707389
21,4,2,3.0,3.0,2,0,-0.189824141947984,-0.3128152361677352,1.60010693706984,0.3588707196678932,0.3251968036173173
21,5,2,3.0,3.0,1,0,-0.6360305219288995,0.2221273990499681,0.7392891723557703,-1.0530176693358115,1.2881350998238683
21,6,2,3.0,3.0,1,0,0.4890485371887415,0.3447728732998677,-0.2485418332183479,-0.1077875100571881,-1.6289594138374863
21,7,2,3.0,3.0,2,0,-0.4647675503931656,-1.4671333158969242,-0.2653703493933194,-0.475917172065302,0.3986032682998833
21,8,2,3.0,3.0,1,0,-0.4220069693208566,-0.3608209219407586,-0.8028778272891517,-0.8998566458282206,0.476731294622823
21,9,2,3.0,3.0,0,0,0.3813175491049708,0.6314669599687837,0.0570452748656312,0.8323038908979344,1.5604694598309037
21,10,2,3.0,3.0,0,0,0.2795543310727491,0.5330910667527406,-1.5439680308632988,-1.5796921976186116,-0.7233642332555894
21,11,2,2.0,2.0,2,1,1.156080405245815,0.4528772969380158,1.808392296918503,0.7013985733287857,-0.5504818825631971
2,0,5,2.0,2.0,2,0,0.2928243519801214,0.3053426774128282,-1.0696237504459865,-0.0558148530421423,-1.9101130729987537
2,1,5,1.0,1.0,2,0,-0.5798525847104018,0.1260596403181436,-0.2068992823125078,1.870954887424246,1.3242443839434537
2,2,5,1.0,1.0,2,1,1.1492168715141289,-0.7175160182791672,-0.5815816901877425,1.702035611520475,0.7905694150421159
2,3,5,1.0,1.0,2,0,-0.975919007084359,-1.7529222818304238,0.2317403237360909,0.7958439786726922,-0.6607746403293355
2,4,5,1.0,1.0,2,0,0.5607514384949751,0.4866623444230811,0.0413261148495754,0.2086070504202515,0.0726241117217776
2,5,4,1.0,1.0,2,0,-0.7705631358443579,-1.3954420009431947,-0.9351009669119424,-1.103041935784224,-0.0895143592549191
2,6,4,1.0,1.0,2,0,-0.6516916897620184,-1.6062243082737122,0.1280778173369329,-0.9358335168322356,0.4736654667156551
2,7,3,1.0,1.0,2,1,-0.3001475135742754,-0.1169916938845906,-1.4083270577555458,1.1482203938806053,-1.2038585308576817
2,8,6,2.0,2.0,2,0,-0.904626250355216,-0.8814601982285736,0.403348415840391,-1.1816082882506798,-1.567636116322041
2,9,5,2.0,2.0,2,1,-0.2497135199732905,-0.2423947801911306,0.5212572232778233,-0.694480335714266,-0.4666583705916028
