レースコード,レース場,レース回,風向,風速,波の高さ,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240111HMN04,18,3,2,1.0,1.0,2,0,-0.3087614575949104,-1.1283693859442196,1.1635617937625338,-0.3555208882613502,-1.7416097106608668
20240111HMN05,18,4,2,1.0,1.0,1,1,1.3552626247006558,1.344550521890204,1.7191251041822926,1.261537947166452,-1.4156588499882798
20240111HMN06,18,5,2,1.0,1.0,0,1,0.7799365227494373,0.8997833149949063,-0.4454510034056637,-0.104140117723285,0.4348282767393264
20240111HMN07,18,6,2,1.0,1.0,1,1,1.2872008859179025,0.8875670120528195,-0.4895181056932355,0.8705125845091151,-1.6230861351605614
20240111HMN08,18,7,8,1.0,1.0,2,1,-0.7722800141105253,0.5536570772721605,-0.018597679998243,-0.6878683335723763,-1.6383875382491624
20240111HMN09,18,8,2,1.0,1.0,2,1,-1.4165408283760814,0.2158014242147355,-0.0271224653003994,-0.3308653488004772,1.1322770341445911
20240111HMN10,18,9,7,0.0,0.0,2,1,-0.7190968472131907,-0.7092893771955731,-1.3023460831578944,1.7655936897384783,0.2698218871444481
20240111HMN11,18,10,7,0.0,0.0,0,1,0.4353524393860719,0.2288774261897639,0.9958749941467552,-0.0788187752025472,-0.1528544601289326
20240111HMN12,18,11,2,2.0,1.0,0,1,-0.0216761647810437,-0.467821006104223,0.5194599112639526,0.8569055840251063,0.3929573998813297
20240111TMG01,7,0,2,2.0,2.0,1,1,0.903857848712608,-1.0762459114893346,-0.58866370679958,-1.4589775381174264,0.4921870193488507
20240111TMG02,7,1,2,2.0,2.0,2,1,-0.9053223340975568,-0.6513676182679483,-0.1291319796696596,0.922666517791792,0.3157230126767164
20240111TMG03,7,2,0,3.0,2.0,2,1,0.2014636922228737,-0.8991252643491718,-0.255224204519012,0.5730010620846478,-0.7446471421327273
20240111TMG04,7,3,0,2.0,2.0,2,1,0.3256152499451419,0.3144687888373258,-0.624490149116091,-0.8061294533246975,0.682947955885188
20240111TMG05,7,4,2,2.0,2.0,2,0,-0.2886046224100908,0.3091419384942128,-1.0859101571621594,1.156727075117505,0.6016971142604615
20240111TMG06,7,5,2,4.0,2.0,2,1,0.375655476848009,-1.144525086392275,0.6954912815498951,-1.6279715843283429,-0.442012217747383
20240111TMG07,7,6,2,3.0,2.0,2,1,-0.2279585767237912,-1.1708517739558273,0.9291982299087544,-0.626715814422552,-0.3094263738776499
20240111TMG08,7,7,1,2.0,2.0,1,1,0.1190737440366876,-1.2511476859533193,-0.5389305582442755,0.7216930943267746,-0.3760601346479384
20240111TMG09,7,8,1,2.0,2.0,1,1,-0.0170439139720305,-0.7504498623571129,0.5465994710420005,1.1220421952516109,-1.881931631772703
20240111TMG10,7,9,1,1.0,2.0,0,1,0.9252202525276838,0.4027021156522579,-0.9513384984090248,-0.38739495595518,0.6578457929237893
20240111TMG11,7,10,6,1.0,1.0,0,0,1.2087235826205462,1.224682818280403,-0.3716326677922397,0.3738999846714788,0.7398403325076363
20240111TMG12,7,11,2,2.0,1.0,0,1,0.5485978152679759,0.7537046974588641,-0.9034601468746049,1.0003248974658463,-0.984678961052621
20240111TDA01,14,0,2,1.0,1.0,2,1,0.6358528898996467,0.3572884674793217,-0.249458249921422,0.6559077618320164,-1.4347141033685236
20240111TDA02,14,1,2,2.0,1.0,2,1,-1.6366809628535768,-0.2847924484607743,0.2955326305056736,1.041454139727406,0.6850684438440634
20240111TDA03,14,2,2,2.0,1.0,2,1,-0.4874259372420471,-1.2759241205659249,1.7651587816190208,-0.2556750696000363,1.319493491147207
20240111TDA04,14,3,2,4.0,3.0,2,0,-0.5034042208891217,-0.1543217106078957,-1.0818216181061613,0.5467899880470747,1.3646235352373175
20240111TDA05,14,4,0,1.0,1.0,1,1,0.6743773827466395,1.016967842776023,1.1988674132299473,1.9373954135416456,-0.6607746403293324
20240111TDA06,14,5,2,3.0,2.0,2,1,-1.1217822088938991,0.5592534702694195,1.400796884649256,0.8626478394771866,-0.5795005569647123
20240111TDA07,14,6,0,2.0,1.0,0,1,1.451367564311523,1.1331284878546777,-0.8088476043649863,1.0097857761147166,-0.0307554030455737
20240111TDA08,14,7,2,1.0,1.0,2,1,-0.6071402112521664,0.0858117683568909,-0.4704728959140476,-0.192329370810136,0.6454972243679162
20240111TDA09,14,8,0,1.0,1.0,0,1,1.101343495379017,1.0889423021838844,-0.1140552427731781,-0.7015514971416368,-0.3205303823780093
20240111TDA10,14,9,7,0.0,0.0,1,1,0.462413900696511,0.7090689393643226,0.6541068101198926,0.3292194788894746,-0.7730429961089438
20240111TDA11,14,10,2,1.0,1.0,0,1,0.9999021900983688,0.6789235338513824,-1.0798537650290585,0.0301269982231568,1.1829767112812906
20240111TDA12,14,11,7,0.0,0.0,0,1,0.0591700967197367,-0.7353979120967343,-1.6266924751205425,-1.027778039116751,0.7634472069271937
20240112OMR01,8,0,7,0.0,1.0,0,0,-1.537331447067317,-2.026462633706705,-0.4659873120272032,-0.0523228587307798,-1.019049330730117
20240112OMR02,8,1,7,0.0,1.0,0,1,-0.9148337964921492,0.0618148840002468,1.5373663631004717,-0.8370152592499238,0.2499999999999932
20240112OMR03,8,2,3,1.0,1.0,0,1,-1.0571578638032164,0.5424210631639051,0.3287681502282205,-0.1116401633454776,-0.5865884600854037
20240112OMR04,8,3,3,1.0,1.0,0,1,1.1139511813237508,-0.1637170251110078,-0.9161797044912596,-1.2068487569490831,1.7407765595569782
20240112OMR05,8,4,8,1.0,1.0,0,1,-0.5352256719947903,0.5110595345569585,-1.062663618839038,1.5991857832442864,0.0676664952450883
20240112OMR06,8,5,7,0.0,1.0,0,1,-0.6544090192702803,0.2918274586507564,0.3643358644692227,-0.8351809100705201,1.235507891831868
20240112OMR07,8,6,7,0.0,1.0,0,1,1.6648530816112292,0.2546611193361013,1.2655421272901608,-1.0917061968693684,-1.1531640100360807
20240112OMR08,8,7,1,1.0,1.0,0,1,-0.2198906835364852,0.4693338033059211,0.3956894036222971,0.3595725422434854,-0.4698092386498529
20240112OMR09,8,8,1,1.0,1.0,0,1,-1.120607589905569,-0.125902538796333,0.2362366512972571,0.3794101187292992,-0.684653196881458
20240112OMR10,8,9,4,1.0,1.0,0,1,-0.90363680173902,0.0652783791878384,-0.2436549962929893,1.1589799308611504,0.2990208149653714
20240112OMR11,8,10,6,1.0,1.0,0,1,0.4424964407371963,-1.138214703102235,0.513709398660351,-0.5130979755042409,-0.919018277617254
20240112OMR12,8,11,7,0.0,1.0,0,1,0.3474071378384776,1.5552123864637617,1.4467128046403854,1.9569139110437683,-1.1858541225631507
20240112ASY01,20,0,8,3.0,3.0,0,1,1.8747462063831448,1.3325957673884077,-1.419228084427744,-0.7879993206291364,-0.6694619270045881
20240112ASY02,20,1,8,3.0,3.0,0,1,1.4634857069489993,0.9960573126392216,0.8240549112411563,-0.3506288391369282,-1.3798581227135327
20240112ASY03,20,2,8,4.0,4.0,0,0,0.6079323871560439,0.1888930518670355,-1.6316879870384944,-0.894273171036528,1.23415637869242
20240112ASY04,20,3,8,3.0,3.0,0,1,1.384313075117154,1.3670958480046354,-1.001978476515442,-0.8206087824761181,-1.3315820873642648
20240112ASY05,20,4,8,4.0,4.0,0,1,0.8927718959965887,1.1593708271002314,-1.4012354197481436,-1.4271157579710976,0.5028345744039808
20240112ASY06,20,5,2,5.0,5.0,2,1,-1.1054888808375192,-0.0476468216080225,1.5059492942790589,-1.0977714834097938,0.5536102382055197
20240112ASY07,20,6,2,4.0,4.0,2,1,-0.5525789639955382,-1.215361457868516,0.6197189336775092,0.073600665747784,-1.1899932420328607
20240112ASY08,20,7,2,5.0,5.0,2,0,0.0626800827794238,0.2810625560232873,0.0044374853016243,-0.1292147077969202,0.353002254809086
20240112ASY09,20,8,2,5.0,5.0,0,1,1.2518719250104058,0.471224939889425,0.9524185306431316,0.6561548355438425,0.0419738500424496
20240112ASY10,20,9,2,5.0,5.0,1,1,0.3217217242774326,-0.2458289430483255,-0.0549971017828989,0.813352806408964,0.9205101496313054
20240112ASY11,20,10,2,4.0,4.0,0,1,-0.1686605594432751,0.9464622075886512,-1.2565461904947035,0.0433861106847492,-0.5477225575051502
20240112ASY12,20,11,2,4.0,4.0,0,1,1.7463185768679943,0.7243644838522741,-0.6822849644367941,-0.5370625333850773,-1.7550294029241225
20240112WKM01,21,0,2,5.0,5.0,2,1,0.1816490420672452,-0.5102330978362819,-1.1506925632537162,-0.4442950845541451,-0.4662524041201456
20240112WKM02,21,1,2,5.0,5.0,2,1,-0.3683703246468738,-1.358564636916953,1.2387900360224522,-0.9874607862477364,-0.4268379076374347
20240112WKM03,21,2,8,6.0,6.0,2,1,0.6928298921409298,0.0636267827672074,-0.1396810148520105,1.7362352185119805,-1.2532010295689535
20240112WKM04,21,3,8,5.0,5.0,1,1,1.7095367657921574,1.1427621582520675,-0.5950400684620674,0.8347736594966639,-0.3355780276069937
20240112WKM05,21,4,8,5.0,5.0,1,1,0.6374414610267752,0.9003549507529617,1.188680102568095,-0.6596855635007068,-0.6172133998483377
20240112WKM06,21,5,8,5.0,5.0,1,1,1.119175228890693,1.3853446086285903,-0.9922170659728252,1.3848652732039668,-0.3760601346479549
20240112WKM07,21,6,8,5.0,5.0,1,1,0.6877097806572958,0.7346385203897847,0.95066024515768,1.3888438120651738,-0.3733134238149677
20240112WKM08,21,7,8,4.0,4.0,1,1,1.1643980731173238,1.1671294951935791,0.1308504593229625,-0.6701495041280233,-1.6026519118900906
20240112WKM09,21,8,8,4.0,4.0,0,1,1.312251279794381,1.3604122817188695,0.758625300226145,0.0813379451240436,-0.6172133998483832
20240112WKM10,21,9,8,4.0,4.0,0,1,1.1061122019255236,0.8310680365677158,1.4708188318029318,-1.1458970042941696,-1.4708349358063717
20240112WKM11,21,10,8,5.0,5.0,0,1,1.6455064150936876,0.9159682823588414,-0.8833021036521775,-0.5770539876397403,-1.32680694400754
20240112WKM12,21,11,8,4.0,4.0,0,1,-0.4649123654260939,0.1341283158668248,0.3348841942114388,-1.5268939373063175,-1.6574838603294852
20240112SMS01,2,0,2,3.0,3.0,2,1,0.4740318253146665,0.8554184331186878,0.597988304973461,-0.5075659159597977,-1.188456721353844
20240112SMS02,2,1,2,3.0,3.0,2,1,0.6080592262378274,-0.0629773058634894,-0.7391042769304313,0.101219335342372,-0.8777472595071717
20240112SMS03,2,2,2,3.0,3.0,2,1,-0.6314001990173745,-0.8232331687790102,1.2556159882640576,-1.0175042576938944,1.2067530699960316
20240112SMS04,2,3,2,3.0,3.0,2,1,-0.4813992851325381,-0.4750832497970204,-1.3653696805009463,0.6112236329344003,-0.4293783666079296
20240112SMS05,2,4,8,3.0,3.0,1,0,0.572921110293913,0.0887899202652809,0.5807960128291283,-0.3098516720201882,-0.912870929175254
20240112SMS06,2,5,8,4.0,4.0,2,0,-0.7517280717096825,-0.0068785975606062,-1.2569303031037176,-0.2078428824114768,1.267731382092781
20240112SMS07,2,6,8,3.0,3.0,2,1,-0.0831485240806248,0.060101573048626,-0.0222503951180691,-0.6084973783716671,-1.0292337119907924
20240112SMS08,2,7,8,4.0,4.0,1,1,0.6656920072760777,0.5853183314533851,-0.9915278968981144,-0.6100580947648322,-0.8455116894049857
20240112SMS09,2,8,8,4.0,4.0,1,1,0.5290419224536222,1.0215277133765162,0.0166346728595558,0.0636247413515334,-0.3329225712138686
20240112SMS10,2,9,8,4.0,4.0,0,0,0.6916381635382122,1.3334677488714737,-1.1165293754944696,1.223628249652721,-0.3695488225099724
20240112SMS11,2,10,2,3.0,3.0,0,1,1.6052554035230604,0.897285017085073,-0.8135963466578546,0.3782845965523308,-0.1992047682223953
20240112SMS12,2,11,8,4.0,4.0,1,1,1.3268988641911603,-1.8304361541791063,1.8128416531848013,-1.6894535824483077,-0.4082482904638876
20240112MYJ01,9,0,5,3.0,3.0,2,0,1.8030357877152712,0.5939901180261966,-1.7809968736551878,-1.2555753026647472,-0.5459427881935424
20240112MYJ02,9,1,5,3.0,3.0,1,0,0.1529989777111002,-0.9410544369090882,0.0681201460477673,0.5948885700427377,-1.025135659251308
20240112MYJ03,9,2,5,3.0,3.0,2,1,0.0922437136240663,1.204934069843712,1.7214791480287983,-0.4990838920874714,-0.4838206248226055
20240112MYJ04,9,3,5,2.0,2.0,2,1,-0.1794541876119539,0.9478484748767084,0.850737550571789,-0.7115341216289853,-0.1526762041381178
20240112MYJ05,9,4,5,1.0,2.0,2,1,-1.1491594927347435,0.3735343247184852,-0.8930499257450694,1.1413045158182644,0.664752603954926
20240112MYJ06,9,5,7,0.0,1.0,0,1,1.2314569316119304,0.9621938977546426,-1.391271555756173,-0.297096048261546,1.5792621067758223
20240112MYJ07,9,6,4,3.0,3.0,0,1,1.3569434557975395,1.3110132857916816,0.97366587158499,-1.0650173958692015,0.6350006350009395
20240112MYJ08,9,7,5,3.0,3.0,2,1,0.1944004213336647,-1.944680478376428,1.3231797416919864,-0.5921783661834207,0.358568582800333
20240112MYJ09,9,8,8,3.0,3.0,1,1,1.2677718783233294,-1.721490877016,0.5561211963949189,0.8377446210221643,-0.855579459044929
20240112MYJ10,9,9,8,3.0,3.0,1,0,-0.09970787106764,-1.218110074083751,-0.2400952458671142,-0.3025529523461593,1.2532010295690217
20240112MYJ11,9,10,8,3.0,3.0,0,1,1.0253938783994754,-0.201047107625808,-0.0596191669795098,-1.845045538809332,-1.6513563972424
20240112MYJ12,9,11,8,3.0,3.0,0,1,0.1799327002951229,0.2198662828618943,-0.8984007658326114,1.7610389490687297,-0.8528028654224287
20240112KJM01,5,0,2,2.0,3.0,0,1,1.481616972035221,1.182097526048519,0.0685739551173925,0.9001819828934752,-0.4802367189970499
20240112KJM02,5,1,2,3.0,3.0,2,1,0.3903440882663244,0.543196980251193,-0.5373326895172972,1.7276125934543498,0.698430295769597
20240112KJM03,5,2,2,2.0,3.0,2,1,0.1817476464910828,-0.8596026410450287,0.9208206829324008,1.354498484089124,0.5964361580217629
20240112KJM04,5,3,2,3.0,3.0,1,1,0.7394908558964615,0.7339415222259341,0.0158220501700178,-0.4709346948140931,-0.3042903097250823
20240112KJM05,5,4,2,2.0,3.0,1,1,1.253856693949892,0.672816042020238,0.0112409604683116,-1.3184702448581147,0.8930849997302893
20240112KJM06,5,5,5,1.0,1.0,1,1,0.2865070242465349,0.7347020162292701,0.687020282717321,-0.0897513644044388,0.6503936072346201
20240112KJM07,5,6,2,1.0,1.0,0,1,0.8458863611370833,0.6868229195916136,1.0450605723745745,1.56859828321783,-0.6982651961616977
20240112KJM08,5,7,5,2.0,3.0,1,1,0.1116488051429731,0.7697250983752424,-1.103361436837096,-0.0545768585580927,1.7939874036897971
20240112KJM09,5,8,2,3.0,3.0,1,1,1.1481546923723795,-1.8335562439950128,1.5708518565234164,0.905263779878355,0.2547898330693489
20240112KJM10,5,9,2,3.0,3.0,0,1,0.6587032405118485,0.9686741572344816,0.5520985692655929,-0.32546022842226,0.4512017973027769
20240112KJM11,5,10,2,2.0,3.0,0,1,0.7828327243464561,0.5382353754767272,0.3227301361451514,-0.2012481691971313,-0.4892460547900818
20240112KJM12,5,11,5,2.0,3.0,0,1,1.4862487028233955,0.8670658374236854,0.9979499364028968,0.126880453658122,-1.235986455139802
20240112NRT01,23,0,8,3.0,3.0,1,1,1.445364020241212,1.0703189746337254,-1.2963388954618733,1.6547400794269531,-1.54303349962089
20240112NRT02,23,1,2,6.0,6.0,2,1,0.4013150914044937,1.2319007450161443,0.3567346015971012,-0.6910399083943453,0.6734413399701618
20240112NRT03,23,2,2,6.0,6.0,1,1,0.7626889200981719,0.7932168797543838,0.3278043415187676,-0.6652123587927447,0.0572786163852827
20240112NRT04,23,3,2,5.0,5.0,1,1,0.3394522319057617,-0.7898561182944779,1.480361669474805,1.5434576029061478,-0.0918630424349272
20240112NRT05,23,4,2,5.0,5.0,2,1,0.3941359074125527,0.9386967451845448,-0.3845575609911366,-0.9110746775143524,0.113227703414447
20240112NRT06,23,5,2,6.0,6.0,1,1,0.3824933089854318,0.2991535652127966,1.2480798826229098,-0.9904935146204256,0.2898855178262308
20240112NRT07,23,6,2,5.0,5.0,2,1,1.5614839109677316,0.6398857276989564,-0.6570712323308441,1.4285125050667704,0.1876466562601975
20240112NRT08,23,7,2,4.0,4.0,2,0,0.1019628228065309,-0.2427106240800781,-0.7515287292169045,-0.1013677656459251,-0.1159347239400603
20240112NRT09,23,8,2,4.0,4.0,1,1,1.3809395915232534,1.288398382435372,-0.2298510496873017,0.1469708357011816,-0.5716425586281308
20240112NRT10,23,9,2,5.0,5.0,0,1,0.4328259169462015,0.6288085439752629,-0.6225631457410135,-0.8617606262816176,1.5339299776947506
20240112NRT11,23,10,2,5.0,5.0,0,1,1.271784858602952,1.169822107357794,-0.4125518603018166,0.2393752833477787,0.4936418848409376
20240112NRT12,23,11,2,6.0,6.0,0,1,1.2206566835009856,-1.909585849753613,-0.1804678157621252,0.0248149773333175,1.0158699444643646
20240112TSU01,17,0,8,4.0,2.0,0,1,1.275299360076886,0.9690610133386828,1.7091072735513766,0.3763194174451647,-0.6513039130456603
20240112TSU02,17,1,5,2.0,1.0,2,1,1.0649659323524012,0.1185941613742543,0.9118101824680456,1.888939138460074,-1.6514456476895507
20240112TSU03,17,2,8,2.0,1.0,2,1,0.3247883750012807,0.7686099984156269,-0.6811112765521306,0.584023070975083,-0.2799950223549538
20240112TSU04,17,3,8,4.0,2.0,2,1,0.2500644248948486,-0.4493034909841421,-0.9711608757594316,-0.8495951537198384,-0.4602873089491524
20240112TSU05,17,4,8,4.0,2.0,0,1,1.354595634921163,1.1600430304304017,-1.0147142486480716,-1.2467953030779746,0.3726779962499535
20240112TSU06,17,5,8,5.0,3.0,1,1,0.5341676729767081,0.8990741508961808,0.4769437194006483,0.6877162442218391,-0.820879832959418
20240112TSU07,17,6,8,5.0,3.0,0,1,1.2812393012067882,1.2662450642849152,-0.149470254267088,0.3093766370402702,-1.4864320106631803
20240112TSU08,17,7,8,4.0,2.0,2,1,0.0500565837963256,0.1170896612377762,1.2905283287039464,-1.1673958710532937,-0.8660254037844362
20240112TSU09,17,8,8,5.0,3.0,1,1,0.0579091767220149,0.3304136631928134,-1.2426701622556506,-0.3240128191448527,0.9542773481597768
20240112TSU10,17,9,8,4.0,2.0,1,0,-0.7125449863034,-0.5401172953490108,-1.012632316184613,-1.110768478595547,-0.3944831338723605
20240112TSU11,17,10,8,3.0,2.0,0,1,1.5893752929801097,0.949770494857392,-1.3657619518914006,-0.2885047093177666,-0.7905694150420808
20240112TSU12,17,11,8,4.0,2.0,0,1,0.1392789000190434,0.777420917113074,0.7767847737993431,-0.0453128778355452,-0.2258769757263083
20240112TKN01,11,0,8,1.0,0.0,2,1,-0.2143091830217336,0.209777833712541,0.658491689833536,0.5804450652663127,-0.0533304891164039
20240112TKN02,11,1,8,1.0,0.0,2,0,-0.3325500267500682,0.2970830921179409,-1.4631806456231553,-0.970464077895052,1.446011290066875
20240112TKN03,11,2,8,1.0,0.0,2,1,-0.8279939000963066,-0.620868797122754,-0.7300018838450344,-1.5790226658246818,-0.2517544074890022
20240112TKN04,11,3,8,1.0,0.0,1,1,0.3376612717701026,-1.8176018187730976,-1.214804718691351,1.300573964479233,-0.576552272582677
20240112TKN05,11,4,3,1.0,0.0,1,1,0.9956519782334904,0.7969585761009966,1.1791695503213802,1.5166423972326275,-0.0733235575106686
20240112TKN06,11,5,5,1.0,0.0,2,1,-0.3256773876746749,0.450208680579116,-1.2820998915566684,1.2452770051009396,-1.0770260684820818
20240112TKN07,11,6,5,1.0,0.0,2,1,-0.694094144419668,0.4857637703543179,1.8118985967063543,1.5712860325054985,-1.8342535215472264
20240112TKN08,11,7,6,1.0,0.0,2,1,-0.7507306481561444,0.3071314217628592,0.0683816259295026,1.178985035470965,1.1664236870396052
20240112TKN09,11,8,3,1.0,0.0,1,1,0.9214811401757788,0.380065392767437,-0.7847227428055495,0.8281357435312909,0.0761607775506568
20240112TKN10,11,9,3,1.0,0.0,1,1,0.2330605451774128,-0.3597479469667444,0.0243650029729635,1.2448320370608998,-1.150517909489062
20240112TKN11,11,10,6,1.0,0.0,0,1,0.9297409645989816,0.7660857627375691,-1.1134349503465075,-0.078384974454293,-1.623086135160568
20240112TKN12,11,11,6,1.0,0.0,0,1,1.256642535660782,0.6926629831350816,0.0545048614098112,-0.4318528888366239,0.1717513466431625
20240112TMG01,7,0,4,2.0,2.0,1,1,0.5803135589063396,0.7203833155385614,-1.3660634330540515,0.1207190510773491,1.6913143462074278
20240112TMG02,7,1,6,1.0,2.0,2,1,0.070393583636022,-0.8446485892427898,-0.377881989550828,-0.4309933077736126,-0.3285760387267722
20240112TMG03,7,2,1,1.0,2.0,2,0,0.7582251261397125,-1.8688276877685075,0.021540481391058,1.327442934495908,0.0797579034028493
20240112TMG04,7,3,7,0.0,2.0,2,1,-0.7599916507765759,-0.2437377567816293,0.4723439640577642,-1.3235391938450551,0.164845118348943
20240112TMG05,7,4,6,1.0,2.0,2,1,-0.0821864002287824,-1.2099167473800936,1.1827651493005733,0.4616882112234184,0.4738914701321386
20240112TMG06,7,5,7,0.0,2.0,2,1,-0.0458461416195532,0.142199472126544,1.104616305256925,0.915525782922454,-0.3677087339515931
20240112TMG07,7,6,7,0.0,2.0,2,1,-0.0241665301709097,-1.0510009291512106,0.7218505550123046,-0.1842120160800124,1.7722938923963714
20240112TMG08,7,7,1,1.0,2.0,1,1,1.0015901341156688,0.7790056444282021,1.2776463309522537,0.8636626776172732,-1.4186383679223935
20240112TMG09,7,8,5,1.0,2.0,1,1,0.8475272245393768,0.8901353733319666,-0.6078672075775192,-0.909617649854252,0.96402255042431
20240112TMG10,7,9,4,2.0,2.0,1,1,0.6052805154031826,0.5857884159862987,0.9836243454544156,0.0011746392988027,-0.6542666451520327
20240112TMG11,7,10,4,1.0,2.0,0,1,1.5624563899689388,0.4888377665277929,0.3997836538867682,1.944042341076291,-1.0346889665082992
20240112TMG12,7,11,7,0.0,0.0,0,1,1.5083116847843676,0.9187336010463124,-1.488936343217617,-0.8319573372143334,1.7538519024817305
20240112HWJ01,12,0,7,0.0,3.0,2,1,0.0024880425882018,-0.6374024202543047,-0.9022982309779336,0.5648619743456121,-1.4054025407031825
20240112HWJ02,12,1,4,1.0,3.0,2,1,0.2911072521759272,0.4324635570548691,-0.2702885882563475,-1.4610684126745332,-1.0112997936948591
20240112HWJ03,12,2,4,2.0,3.0,2,0,-0.9773503115304608,0.1182649652007874,-0.8743088198780093,-0.310383605339938,1.989469807592284
20240112HWJ04,12,3,1,2.0,3.0,2,1,-0.4779104810469133,-0.441350457018635,-0.1832422791152387,-0.8914437350542879,1.8145687796895464
20240112HWJ05,12,4,1,1.0,3.0,0,1,1.2313975002605286,0.8163617827195973,-0.2192561794565808,1.506931762415571,-1.1697740004467527
20240112HWJ06,12,5,1,1.0,3.0,2,1,-0.2457056424491605,0.1626193407715615,1.1128816143328046,0.722430619894421,-0.9759000729485248
20240112HWJ07,12,6,1,1.0,3.0,2,1,-0.5102809081040063,0.4422240864277809,-0.4606167461696085,0.5293415709207271,-0.5600535556107097
20240112HWJ08,12,7,1,1.0,3.0,1,1,-0.3886650144915651,0.3138617568693863,0.1282516644779649,0.5442945612454182,-0.2678867810757059
20240112HWJ09,12,8,7,0.0,3.0,1,1,1.4040607699245775,0.7317791196684523,-1.3776470789284745,-0.7615447907593735,-1.5285446012893695
20240112HWJ10,12,9,1,1.0,3.0,1,1,1.4702174066618774,1.2344545458714642,-0.5441821671860522,0.619983568805914,0.5854107843822763
20240112HWJ11,12,10,7,0.0,3.0,0,1,1.6626971933431298,-0.6012121486405294,0.8195033607959226,-0.8246973610166507,-1.3474533005772844
20240112HWJ12,12,11,4,2.0,3.0,0,1,-1.2758725504310435,-0.278000284814002,-0.3796159004151884,-0.8401647693118521,1.7986076970905052
20240112TDA01,14,0,7,0.0,0.0,2,1,1.4804550153647893,1.716979367592029,0.2072319597267025,-0.7783669149217266,-0.472692513685477
20240112TDA02,14,1,7,0.0,0.0,2,0,-1.2834187917514752,-0.3097216687379674,0.6073129318080721,-1.8170037600778768,0.3922322702763607
20240112TDA03,14,2,7,0.0,0.0,2,1,-0.828491265326993,0.7149930126329191,-0.7004309194840056,-1.1763531808282597,0.3806934938134553
20240112TDA04,14,3,7,0.0,0.0,2,1,-0.675724081472421,-0.8005093752792338,0.3013783443321917,-1.433011898123906,0.444434704583921
20240112TDA05,14,4,7,0.0,0.0,1,1,0.3160817272403625,-0.2170084898684809,1.8161089441700704,1.1147354552886115,0.93075014825878
20240112TDA06,14,5,6,1.0,1.0,2,0,-0.3742604527846831,-0.5237595229763157,1.16044296889013,-0.5142556678117052,0.2672612419124418
20240112TDA07,14,6,7,0.0,0.0,0,1,1.5381356542603757,1.4287774844739154,-1.2650488461415832,-0.202558820081612,0.4264014327112109
20240112TDA08,14,7,7,0.0,0.0,2,1,-0.0625703088921539,-0.231822463717971,-0.6684934774990426,0.9459936696349128,0.7144345083117384
20240112TDA09,14,8,7,0.0,0.0,2,1,0.1311161616086812,0.4856813274983786,0.3471446992843391,0.4433268639651182,-1.435014266355913
20240112TDA10,14,9,7,0.0,0.0,1,1,-0.0032349553605592,-0.5243189004300105,0.5167337393599427,0.1772625343217661,-0.7233642332556268
20240112TDA11,14,10,7,0.0,0.0,1,1,0.7399199563607707,0.0760214180954739,0.6705651598240371,-0.991192943476404,-0.7349120702827473
20240112TDA12,14,11,7,0.0,0.0,0,0,1.0873206697111493,1.400636593935302,-0.1303815077779597,-1.1916108505174947,-0.349727318995325
20240113OMR01,8,0,0,4.0,3.0,0,1,-0.396438168782795,0.7139351407223438,-0.830751798533524,0.5303231599009195,0.0984374038697587
20240113OMR02,8,1,0,5.0,4.0,0,1,-0.9474313235056364,0.3278045059588635,0.1176368615488723,-0.4462994984794046,-0.4529108136578168
20240113OMR03,8,2,0,5.0,4.0,0,1,0.993826183348112,0.1701899570481587,-0.8067783597335004,0.716574209637451,1.3716816017817732
20240113OMR04,8,3,0,5.0,4.0,0,1,-0.5062398950779454,-0.4343186541502718,-1.317230173923742,-0.7211560270409688,-0.3265502581380942
20240113OMR05,8,4,0,5.0,4.0,0,1,0.3795741367924015,-0.6965994096057835,-0.6179865944415954,0.2422536459664731,1.136279096868376
20240113OMR06,8,5,0,4.0,3.0,1,1,-1.577291362891915,-1.3761536699633012,1.1842654199520002,1.0027275477111048,-0.8660254037844228
20240113OMR07,8,6,0,4.0,3.0,0,1,1.657869655385695,0.3616603438310746,1.6053787712169862,-0.3940724371570028,-1.4131845621914745
20240113OMR08,8,7,0,3.0,2.0,0,1,1.6656133735921783,1.5664517268376408,1.0671651632195556,-1.0956209150033382,-1.2452441171884052
20240113OMR09,8,8,6,2.0,1.0,0,1,0.7207984198312146,1.2573974008614366,-0.0138853775132825,-0.4618036001953489,-0.1673654817511489
20240113OMR10,8,9,1,2.0,1.0,0,1,-0.2817502867824928,-0.3919923696511662,-0.2133380888673351,0.791439106489566,-1.8385183743259497
20240113OMR11,8,10,0,2.0,1.0,0,1,-0.6224977093082493,-1.718988562903332,0.3535769305469252,-0.942606132285028,0.3834824944237061
20240113OMR12,8,11,1,2.0,1.0,0,1,-0.2701788469146431,0.2142976745896543,-0.7835906159505305,-0.575811924312759,-0.9323373174786233
20240113KRT01,6,0,3,2.0,2.0,0,1,1.64601466928131,1.1428527352417708,0.6845196222155456,-0.2255977954907572,-0.1738880632445535
20240113KRT02,6,1,5,1.0,1.0,0,1,1.294657196457665,1.3255145485104605,-1.7909607905988183,0.436254753177621,0.8964214570008058
